"sampleID","antibodyID","antibody_count","counts_subsampled","count_scaled","treatment","uniquenr","treatment_uniquenr","sample_folder","well_name","plate_row","plate_column","Ab_name","Ab_barcode_nr" 
"plate_2_214","IKB-a-p_23",194,56,0.202614379084967,"vehicle",79,"vehicle_79","plate_2",214,"F",4,"IKB-a-p",23
"plate_5_214","IKB-a-p_23",118,51,0.169934640522876,"AG1478",115,"AG1478_115","plate_5",214,"F",4,"IKB-a-p",23
"plate_2_202","IKB-a-p_23",294,75,0.326797385620915,"AG1478",116,"AG1478_116","plate_2",202,"E",4,"IKB-a-p",23
"plate_4_202","IKB-a-p_23",145,55,0.196078431372549,"vehicle",80,"vehicle_80","plate_4",202,"E",4,"IKB-a-p",23
"plate_5_202","IKB-a-p_23",226,58,0.215686274509804,"vehicle",81,"vehicle_81","plate_5",202,"E",4,"IKB-a-p",23
"plate_3_218","IKB-a-p_23",211,90,0.42483660130719,"AG1478",117,"AG1478_117","plate_3",218,"F",8,"IKB-a-p",23
"plate_5_218","IKB-a-p_23",369,74,0.320261437908497,"vehicle",82,"vehicle_82","plate_5",218,"F",8,"IKB-a-p",23
"plate_4_198","IKB-a-p_23",25,25,0,"vehicle",83,"vehicle_83","plate_4",198,"D",12,"IKB-a-p",23
"plate_1_244","IKB-a-p_23",181,47,0.143790849673203,"vehicle",84,"vehicle_84","plate_1",244,"H",10,"IKB-a-p",23
"plate_3_244","IKB-a-p_23",329,74,0.320261437908497,"AG1478",118,"AG1478_118","plate_3",244,"H",10,"IKB-a-p",23
"plate_4_244","IKB-a-p_23",565,64,0.254901960784314,"vehicle",85,"vehicle_85","plate_4",244,"H",10,"IKB-a-p",23
"plate_5_244","IKB-a-p_23",85,40,0.0980392156862745,"AG1478",119,"AG1478_119","plate_5",244,"H",10,"IKB-a-p",23
"plate_1_194","IKB-a-p_23",317,44,0.124183006535948,"AG1478",120,"AG1478_120","plate_1",194,"D",8,"IKB-a-p",23
"plate_2_194","IKB-a-p_23",130,60,0.228758169934641,"AG1478",121,"AG1478_121","plate_2",194,"D",8,"IKB-a-p",23
"plate_3_194","IKB-a-p_23",305,58,0.215686274509804,"AG1478",122,"AG1478_122","plate_3",194,"D",8,"IKB-a-p",23
"plate_4_194","IKB-a-p_23",180,61,0.235294117647059,"AG1478",123,"AG1478_123","plate_4",194,"D",8,"IKB-a-p",23
"plate_5_194","IKB-a-p_23",208,69,0.287581699346405,"AG1478",124,"AG1478_124","plate_5",194,"D",8,"IKB-a-p",23
"plate_1_227","IKB-a-p_23",183,60,0.228758169934641,"AG1478",125,"AG1478_125","plate_1",227,"G",5,"IKB-a-p",23
"plate_3_227","IKB-a-p_23",378,26,0.0065359477124183,"vehicle",86,"vehicle_86","plate_3",227,"G",5,"IKB-a-p",23
"plate_6_227","IKB-a-p_23",452,44,0.124183006535948,"vehicle",87,"vehicle_87","plate_6",227,"G",5,"IKB-a-p",23
"plate_3_200","IKB-a-p_23",55,34,0.0588235294117647,"AG1478",126,"AG1478_126","plate_3",200,"E",2,"IKB-a-p",23
"plate_4_200","IKB-a-p_23",334,64,0.254901960784314,"vehicle",88,"vehicle_88","plate_4",200,"E",2,"IKB-a-p",23
"plate_5_200","IKB-a-p_23",209,48,0.150326797385621,"AG1478",127,"AG1478_127","plate_5",200,"E",2,"IKB-a-p",23
"plate_4_163","IKB-a-p_23",184,59,0.222222222222222,"AG1478",128,"AG1478_128","plate_4",163,"B",1,"IKB-a-p",23
"plate_5_163","IKB-a-p_23",280,42,0.111111111111111,"AG1478",129,"AG1478_129","plate_5",163,"B",1,"IKB-a-p",23
"plate_3_217","IKB-a-p_23",179,66,0.26797385620915,"AG1478",130,"AG1478_130","plate_3",217,"F",7,"IKB-a-p",23
"plate_5_217","IKB-a-p_23",148,62,0.241830065359477,"AG1478",131,"AG1478_131","plate_5",217,"F",7,"IKB-a-p",23
"plate_6_217","IKB-a-p_23",93,31,0.0392156862745098,"vehicle",89,"vehicle_89","plate_6",217,"F",7,"IKB-a-p",23
"plate_4_195","IKB-a-p_23",221,56,0.202614379084967,"AG1478",132,"AG1478_132","plate_4",195,"D",9,"IKB-a-p",23
"plate_6_195","IKB-a-p_23",266,49,0.156862745098039,"vehicle",90,"vehicle_90","plate_6",195,"D",9,"IKB-a-p",23
"plate_1_160","IKB-a-p_23",224,63,0.248366013071895,"AG1478",133,"AG1478_133","plate_1",160,"A",10,"IKB-a-p",23
"plate_4_160","IKB-a-p_23",162,44,0.124183006535948,"AG1478",134,"AG1478_134","plate_4",160,"A",10,"IKB-a-p",23
"plate_5_160","IKB-a-p_23",131,41,0.104575163398693,"vehicle",91,"vehicle_91","plate_5",160,"A",10,"IKB-a-p",23
"plate_6_160","IKB-a-p_23",127,63,0.248366013071895,"AG1478",135,"AG1478_135","plate_6",160,"A",10,"IKB-a-p",23
"plate_2_161","IKB-a-p_23",483,51,0.169934640522876,"AG1478",136,"AG1478_136","plate_2",161,"A",11,"IKB-a-p",23
"plate_5_161","IKB-a-p_23",187,44,0.124183006535948,"vehicle",92,"vehicle_92","plate_5",161,"A",11,"IKB-a-p",23
"plate_2_226","IKB-a-p_23",176,47,0.143790849673203,"AG1478",137,"AG1478_137","plate_2",226,"G",4,"IKB-a-p",23
"plate_4_226","IKB-a-p_23",253,35,0.065359477124183,"vehicle",93,"vehicle_93","plate_4",226,"G",4,"IKB-a-p",23
"plate_5_226","IKB-a-p_23",121,65,0.261437908496732,"AG1478",138,"AG1478_138","plate_5",226,"G",4,"IKB-a-p",23
"plate_6_226","IKB-a-p_23",257,38,0.0849673202614379,"vehicle",94,"vehicle_94","plate_6",226,"G",4,"IKB-a-p",23
"plate_2_246","IKB-a-p_23",193,58,0.215686274509804,"vehicle",95,"vehicle_95","plate_2",246,"H",12,"IKB-a-p",23
"plate_3_246","IKB-a-p_23",120,55,0.196078431372549,"AG1478",139,"AG1478_139","plate_3",246,"H",12,"IKB-a-p",23
"plate_5_246","IKB-a-p_23",208,54,0.189542483660131,"vehicle",96,"vehicle_96","plate_5",246,"H",12,"IKB-a-p",23
"plate_1_162","IKB-a-p_23",261,42,0.111111111111111,"vehicle",97,"vehicle_97","plate_1",162,"A",12,"IKB-a-p",23
"plate_4_162","IKB-a-p_23",414,47,0.143790849673203,"vehicle",98,"vehicle_98","plate_4",162,"A",12,"IKB-a-p",23
"plate_6_162","IKB-a-p_23",139,80,0.359477124183007,"AG1478",140,"AG1478_140","plate_6",162,"A",12,"IKB-a-p",23
"plate_2_152","IKB-a-p_23",259,47,0.143790849673203,"vehicle",99,"vehicle_99","plate_2",152,"A",2,"IKB-a-p",23
"plate_5_152","IKB-a-p_23",235,51,0.169934640522876,"AG1478",141,"AG1478_141","plate_5",152,"A",2,"IKB-a-p",23
"plate_1_239","IKB-a-p_23",181,63,0.248366013071895,"AG1478",142,"AG1478_142","plate_1",239,"H",5,"IKB-a-p",23
"plate_6_239","IKB-a-p_23",204,77,0.339869281045752,"AG1478",143,"AG1478_143","plate_6",239,"H",5,"IKB-a-p",23
"plate_1_243","IKB-a-p_23",383,45,0.130718954248366,"vehicle",100,"vehicle_100","plate_1",243,"H",9,"IKB-a-p",23
"plate_2_164","IKB-a-p_23",132,54,0.189542483660131,"AG1478",144,"AG1478_144","plate_2",164,"B",2,"IKB-a-p",23
"plate_3_164","IKB-a-p_23",277,54,0.189542483660131,"vehicle",101,"vehicle_101","plate_3",164,"B",2,"IKB-a-p",23
"plate_1_158","IKB-a-p_23",233,67,0.274509803921569,"AG1478",145,"AG1478_145","plate_1",158,"A",8,"IKB-a-p",23
"plate_4_158","IKB-a-p_23",99,41,0.104575163398693,"AG1478",146,"AG1478_146","plate_4",158,"A",8,"IKB-a-p",23
"plate_5_158","IKB-a-p_23",227,55,0.196078431372549,"vehicle",102,"vehicle_102","plate_5",158,"A",8,"IKB-a-p",23
"plate_2_225","IKB-a-p_23",173,56,0.202614379084967,"vehicle",103,"vehicle_103","plate_2",225,"G",3,"IKB-a-p",23
"plate_3_225","IKB-a-p_23",272,47,0.143790849673203,"vehicle",104,"vehicle_104","plate_3",225,"G",3,"IKB-a-p",23
"plate_6_225","IKB-a-p_23",85,51,0.169934640522876,"AG1478",147,"AG1478_147","plate_6",225,"G",3,"IKB-a-p",23
"plate_1_215","IKB-a-p_23",211,47,0.143790849673203,"vehicle",105,"vehicle_105","plate_1",215,"F",5,"IKB-a-p",23
"plate_2_215","IKB-a-p_23",89,30,0.0326797385620915,"AG1478",148,"AG1478_148","plate_2",215,"F",5,"IKB-a-p",23
"plate_4_215","IKB-a-p_23",173,69,0.287581699346405,"AG1478",149,"AG1478_149","plate_4",215,"F",5,"IKB-a-p",23
"plate_5_215","IKB-a-p_23",195,68,0.281045751633987,"AG1478",150,"AG1478_150","plate_5",215,"F",5,"IKB-a-p",23
"plate_6_215","IKB-a-p_23",142,57,0.209150326797386,"vehicle",106,"vehicle_106","plate_6",215,"F",5,"IKB-a-p",23
"plate_1_196","IKB-a-p_23",501,52,0.176470588235294,"vehicle",107,"vehicle_107","plate_1",196,"D",10,"IKB-a-p",23
"plate_6_196","IKB-a-p_23",214,41,0.104575163398693,"vehicle",108,"vehicle_108","plate_6",196,"D",10,"IKB-a-p",23
"plate_3_207","IKB-a-p_23",196,60,0.228758169934641,"AG1478",151,"AG1478_151","plate_3",207,"E",9,"IKB-a-p",23
"plate_4_207","IKB-a-p_23",413,44,0.124183006535948,"vehicle",109,"vehicle_109","plate_4",207,"E",9,"IKB-a-p",23
"plate_6_207","IKB-a-p_23",154,67,0.274509803921569,"AG1478",152,"AG1478_152","plate_6",207,"E",9,"IKB-a-p",23
"plate_2_245","IKB-a-p_23",98,43,0.117647058823529,"AG1478",153,"AG1478_153","plate_2",245,"H",11,"IKB-a-p",23
"plate_1_199","IKB-a-p_23",261,41,0.104575163398693,"vehicle",110,"vehicle_110","plate_1",199,"E",1,"IKB-a-p",23
"plate_3_199","IKB-a-p_23",168,55,0.196078431372549,"vehicle",111,"vehicle_111","plate_3",199,"E",1,"IKB-a-p",23
"plate_6_199","IKB-a-p_23",161,49,0.156862745098039,"vehicle",112,"vehicle_112","plate_6",199,"E",1,"IKB-a-p",23
"plate_1_197","IKB-a-p_23",354,79,0.352941176470588,"AG1478",154,"AG1478_154","plate_1",197,"D",11,"IKB-a-p",23
"plate_2_197","IKB-a-p_23",572,93,0.444444444444444,"AG1478",155,"AG1478_155","plate_2",197,"D",11,"IKB-a-p",23
"plate_6_197","IKB-a-p_23",227,67,0.274509803921569,"vehicle",113,"vehicle_113","plate_6",197,"D",11,"IKB-a-p",23
"plate_3_229","IKB-a-p_23",124,39,0.0915032679738562,"AG1478",156,"AG1478_156","plate_3",229,"G",7,"IKB-a-p",23
"plate_4_229","IKB-a-p_23",168,65,0.261437908496732,"AG1478",157,"AG1478_157","plate_4",229,"G",7,"IKB-a-p",23
"plate_6_229","IKB-a-p_23",187,57,0.209150326797386,"vehicle",114,"vehicle_114","plate_6",229,"G",7,"IKB-a-p",23
"plate_1_233","IKB-a-p_23",374,42,0.111111111111111,"vehicle",115,"vehicle_115","plate_1",233,"G",11,"IKB-a-p",23
"plate_3_233","IKB-a-p_23",78,38,0.0849673202614379,"AG1478",158,"AG1478_158","plate_3",233,"G",11,"IKB-a-p",23
"plate_4_233","IKB-a-p_23",127,58,0.215686274509804,"AG1478",159,"AG1478_159","plate_4",233,"G",11,"IKB-a-p",23
"plate_5_233","IKB-a-p_23",108,51,0.169934640522876,"AG1478",160,"AG1478_160","plate_5",233,"G",11,"IKB-a-p",23
"plate_3_242","IKB-a-p_23",174,54,0.189542483660131,"AG1478",161,"AG1478_161","plate_3",242,"H",8,"IKB-a-p",23
"plate_1_234","IKB-a-p_23",265,55,0.196078431372549,"vehicle",116,"vehicle_116","plate_1",234,"G",12,"IKB-a-p",23
"plate_2_234","IKB-a-p_23",303,65,0.261437908496732,"vehicle",117,"vehicle_117","plate_2",234,"G",12,"IKB-a-p",23
"plate_3_234","IKB-a-p_23",184,56,0.202614379084967,"AG1478",162,"AG1478_162","plate_3",234,"G",12,"IKB-a-p",23
"plate_2_193","IKB-a-p_23",240,51,0.169934640522876,"vehicle",118,"vehicle_118","plate_2",193,"D",7,"IKB-a-p",23
"plate_4_193","IKB-a-p_23",216,60,0.228758169934641,"AG1478",163,"AG1478_163","plate_4",193,"D",7,"IKB-a-p",23
"plate_5_193","IKB-a-p_23",98,41,0.104575163398693,"AG1478",164,"AG1478_164","plate_5",193,"D",7,"IKB-a-p",23
"plate_1_171","KLF4_49",212,73,0.263803680981595,"vehicle",1,"vehicle_1","plate_1",171,"B",9,"KLF4",49
"plate_5_171","KLF4_49",510,65,0.214723926380368,"vehicle",2,"vehicle_2","plate_5",171,"B",9,"KLF4",49
"plate_6_171","KLF4_49",421,54,0.147239263803681,"vehicle",3,"vehicle_3","plate_6",171,"B",9,"KLF4",49
"plate_1_169","KLF4_49",266,83,0.325153374233129,"vehicle",4,"vehicle_4","plate_1",169,"B",7,"KLF4",49
"plate_2_169","KLF4_49",215,54,0.147239263803681,"AG1478",1,"AG1478_1","plate_2",169,"B",7,"KLF4",49
"plate_4_169","KLF4_49",167,78,0.294478527607362,"AG1478",2,"AG1478_2","plate_4",169,"B",7,"KLF4",49
"plate_6_169","KLF4_49",135,51,0.128834355828221,"vehicle",5,"vehicle_5","plate_6",169,"B",7,"KLF4",49
"plate_4_172","KLF4_49",275,75,0.276073619631902,"AG1478",3,"AG1478_3","plate_4",172,"B",10,"KLF4",49
"plate_5_172","KLF4_49",128,51,0.128834355828221,"AG1478",4,"AG1478_4","plate_5",172,"B",10,"KLF4",49
"plate_1_186","KLF4_49",739,97,0.411042944785276,"AG1478",5,"AG1478_5","plate_1",186,"C",12,"KLF4",49
"plate_3_186","KLF4_49",242,47,0.104294478527607,"AG1478",6,"AG1478_6","plate_3",186,"C",12,"KLF4",49
"plate_5_186","KLF4_49",185,47,0.104294478527607,"AG1478",7,"AG1478_7","plate_5",186,"C",12,"KLF4",49
"plate_1_156","KLF4_49",226,78,0.294478527607362,"AG1478",8,"AG1478_8","plate_1",156,"A",6,"KLF4",49
"plate_3_156","KLF4_49",84,37,0.0429447852760736,"AG1478",9,"AG1478_9","plate_3",156,"A",6,"KLF4",49
"plate_4_156","KLF4_49",535,84,0.331288343558282,"vehicle",6,"vehicle_6","plate_4",156,"A",6,"KLF4",49
"plate_5_156","KLF4_49",263,64,0.208588957055215,"AG1478",10,"AG1478_10","plate_5",156,"A",6,"KLF4",49
"plate_1_154","KLF4_49",305,63,0.202453987730061,"AG1478",11,"AG1478_11","plate_1",154,"A",4,"KLF4",49
"plate_2_154","KLF4_49",107,61,0.190184049079755,"AG1478",12,"AG1478_12","plate_2",154,"A",4,"KLF4",49
"plate_4_154","KLF4_49",93,31,0.00613496932515337,"AG1478",13,"AG1478_13","plate_4",154,"A",4,"KLF4",49
"plate_5_154","KLF4_49",315,64,0.208588957055215,"vehicle",7,"vehicle_7","plate_5",154,"A",4,"KLF4",49
"plate_1_155","KLF4_49",262,71,0.251533742331288,"AG1478",14,"AG1478_14","plate_1",155,"A",5,"KLF4",49
"plate_2_155","KLF4_49",264,61,0.190184049079755,"vehicle",8,"vehicle_8","plate_2",155,"A",5,"KLF4",49
"plate_6_155","KLF4_49",216,71,0.251533742331288,"AG1478",15,"AG1478_15","plate_6",155,"A",5,"KLF4",49
"plate_1_174","KLF4_49",148,79,0.300613496932515,"vehicle",9,"vehicle_9","plate_1",174,"B",12,"KLF4",49
"plate_3_174","KLF4_49",326,60,0.184049079754601,"AG1478",16,"AG1478_16","plate_3",174,"B",12,"KLF4",49
"plate_5_174","KLF4_49",189,79,0.300613496932515,"AG1478",17,"AG1478_17","plate_5",174,"B",12,"KLF4",49
"plate_1_183","KLF4_49",165,56,0.159509202453988,"AG1478",18,"AG1478_18","plate_1",183,"C",9,"KLF4",49
"plate_2_183","KLF4_49",139,68,0.233128834355828,"AG1478",19,"AG1478_19","plate_2",183,"C",9,"KLF4",49
"plate_5_183","KLF4_49",38,30,0,"AG1478",20,"AG1478_20","plate_5",183,"C",9,"KLF4",49
"plate_6_183","KLF4_49",139,46,0.098159509202454,"AG1478",21,"AG1478_21","plate_6",183,"C",9,"KLF4",49
"plate_2_151","KLF4_49",126,44,0.0858895705521472,"AG1478",22,"AG1478_22","plate_2",151,"A",1,"KLF4",49
"plate_5_151","KLF4_49",163,69,0.239263803680982,"AG1478",23,"AG1478_23","plate_5",151,"A",1,"KLF4",49
"plate_6_151","KLF4_49",169,38,0.049079754601227,"AG1478",24,"AG1478_24","plate_6",151,"A",1,"KLF4",49
"plate_1_190","KLF4_49",549,53,0.141104294478528,"vehicle",10,"vehicle_10","plate_1",190,"D",4,"KLF4",49
"plate_2_190","KLF4_49",109,57,0.165644171779141,"AG1478",25,"AG1478_25","plate_2",190,"D",4,"KLF4",49
"plate_4_190","KLF4_49",266,64,0.208588957055215,"AG1478",26,"AG1478_26","plate_4",190,"D",4,"KLF4",49
"plate_1_173","KLF4_49",136,51,0.128834355828221,"AG1478",27,"AG1478_27","plate_1",173,"B",11,"KLF4",49
"plate_2_173","KLF4_49",174,51,0.128834355828221,"vehicle",11,"vehicle_11","plate_2",173,"B",11,"KLF4",49
"plate_3_173","KLF4_49",182,63,0.202453987730061,"vehicle",12,"vehicle_12","plate_3",173,"B",11,"KLF4",49
"plate_5_173","KLF4_49",140,52,0.134969325153374,"vehicle",13,"vehicle_13","plate_5",173,"B",11,"KLF4",49
"plate_6_173","KLF4_49",97,59,0.177914110429448,"AG1478",28,"AG1478_28","plate_6",173,"B",11,"KLF4",49
"plate_1_187","KLF4_49",273,63,0.202453987730061,"AG1478",29,"AG1478_29","plate_1",187,"D",1,"KLF4",49
"plate_2_187","KLF4_49",356,74,0.269938650306748,"vehicle",14,"vehicle_14","plate_2",187,"D",1,"KLF4",49
"plate_3_187","KLF4_49",364,57,0.165644171779141,"vehicle",15,"vehicle_15","plate_3",187,"D",1,"KLF4",49
"plate_4_187","KLF4_49",372,76,0.282208588957055,"vehicle",16,"vehicle_16","plate_4",187,"D",1,"KLF4",49
"plate_5_187","KLF4_49",266,66,0.220858895705521,"AG1478",30,"AG1478_30","plate_5",187,"D",1,"KLF4",49
"plate_6_187","KLF4_49",235,50,0.122699386503067,"vehicle",17,"vehicle_17","plate_6",187,"D",1,"KLF4",49
"plate_1_178","KLF4_49",169,67,0.226993865030675,"AG1478",31,"AG1478_31","plate_1",178,"C",4,"KLF4",49
"plate_2_178","KLF4_49",166,44,0.0858895705521472,"AG1478",32,"AG1478_32","plate_2",178,"C",4,"KLF4",49
"plate_1_168","KLF4_49",251,57,0.165644171779141,"AG1478",33,"AG1478_33","plate_1",168,"B",6,"KLF4",49
"plate_4_168","KLF4_49",447,66,0.220858895705521,"vehicle",18,"vehicle_18","plate_4",168,"B",6,"KLF4",49
"plate_5_168","KLF4_49",144,39,0.0552147239263804,"AG1478",34,"AG1478_34","plate_5",168,"B",6,"KLF4",49
"plate_2_185","KLF4_49",121,51,0.128834355828221,"AG1478",35,"AG1478_35","plate_2",185,"C",11,"KLF4",49
"plate_3_185","KLF4_49",323,81,0.312883435582822,"vehicle",19,"vehicle_19","plate_3",185,"C",11,"KLF4",49
"plate_4_185","KLF4_49",384,62,0.196319018404908,"AG1478",36,"AG1478_36","plate_4",185,"C",11,"KLF4",49
"plate_5_185","KLF4_49",222,75,0.276073619631902,"AG1478",37,"AG1478_37","plate_5",185,"C",11,"KLF4",49
"plate_5_157","KLF4_49",191,61,0.190184049079755,"vehicle",20,"vehicle_20","plate_5",157,"A",7,"KLF4",49
"plate_4_181","KLF4_49",730,55,0.153374233128834,"vehicle",21,"vehicle_21","plate_4",181,"C",7,"KLF4",49
"plate_5_181","KLF4_49",84,67,0.226993865030675,"AG1478",38,"AG1478_38","plate_5",181,"C",7,"KLF4",49
"plate_1_177","KLF4_49",114,46,0.098159509202454,"AG1478",39,"AG1478_39","plate_1",177,"C",3,"KLF4",49
"plate_6_177","KLF4_49",86,56,0.159509202453988,"AG1478",40,"AG1478_40","plate_6",177,"C",3,"KLF4",49
"plate_2_166","KLF4_49",167,47,0.104294478527607,"AG1478",41,"AG1478_41","plate_2",166,"B",4,"KLF4",49
"plate_3_166","KLF4_49",180,63,0.202453987730061,"vehicle",22,"vehicle_22","plate_3",166,"B",4,"KLF4",49
"plate_2_167","KLF4_49",101,47,0.104294478527607,"AG1478",42,"AG1478_42","plate_2",167,"B",5,"KLF4",49
"plate_3_167","KLF4_49",118,52,0.134969325153374,"AG1478",43,"AG1478_43","plate_3",167,"B",5,"KLF4",49
"plate_4_167","KLF4_49",178,50,0.122699386503067,"AG1478",44,"AG1478_44","plate_4",167,"B",5,"KLF4",49
"plate_6_167","KLF4_49",223,62,0.196319018404908,"AG1478",45,"AG1478_45","plate_6",167,"B",5,"KLF4",49
"plate_1_192","KLF4_49",323,58,0.171779141104294,"vehicle",23,"vehicle_23","plate_1",192,"D",6,"KLF4",49
"plate_2_192","KLF4_49",306,80,0.306748466257669,"vehicle",24,"vehicle_24","plate_2",192,"D",6,"KLF4",49
"plate_3_192","KLF4_49",138,60,0.184049079754601,"AG1478",46,"AG1478_46","plate_3",192,"D",6,"KLF4",49
"plate_4_192","KLF4_49",144,61,0.190184049079755,"AG1478",47,"AG1478_47","plate_4",192,"D",6,"KLF4",49
"plate_1_188","KLF4_49",333,52,0.134969325153374,"AG1478",48,"AG1478_48","plate_1",188,"D",2,"KLF4",49
"plate_2_188","KLF4_49",121,53,0.141104294478528,"AG1478",49,"AG1478_49","plate_2",188,"D",2,"KLF4",49
"plate_4_188","KLF4_49",122,55,0.153374233128834,"AG1478",50,"AG1478_50","plate_4",188,"D",2,"KLF4",49
"plate_5_188","KLF4_49",303,61,0.190184049079755,"AG1478",51,"AG1478_51","plate_5",188,"D",2,"KLF4",49
"plate_1_191","KLF4_49",477,66,0.220858895705521,"vehicle",25,"vehicle_25","plate_1",191,"D",5,"KLF4",49
"plate_3_191","KLF4_49",647,59,0.177914110429448,"vehicle",26,"vehicle_26","plate_3",191,"D",5,"KLF4",49
"plate_4_191","KLF4_49",204,63,0.202453987730061,"vehicle",27,"vehicle_27","plate_4",191,"D",5,"KLF4",49
"plate_6_191","KLF4_49",317,63,0.202453987730061,"vehicle",28,"vehicle_28","plate_6",191,"D",5,"KLF4",49
"plate_1_189","KLF4_49",158,58,0.171779141104294,"AG1478",52,"AG1478_52","plate_1",189,"D",3,"KLF4",49
"plate_3_184","KLF4_49",270,74,0.269938650306748,"vehicle",29,"vehicle_29","plate_3",184,"C",10,"KLF4",49
"plate_2_170","KLF4_49",176,90,0.368098159509202,"vehicle",30,"vehicle_30","plate_2",170,"B",8,"KLF4",49
"plate_3_170","KLF4_49",100,48,0.110429447852761,"AG1478",53,"AG1478_53","plate_3",170,"B",8,"KLF4",49
"plate_1_179","KLF4_49",773,75,0.276073619631902,"vehicle",31,"vehicle_31","plate_1",179,"C",5,"KLF4",49
"plate_2_179","KLF4_49",309,65,0.214723926380368,"AG1478",54,"AG1478_54","plate_2",179,"C",5,"KLF4",49
"plate_4_179","KLF4_49",175,50,0.122699386503067,"AG1478",55,"AG1478_55","plate_4",179,"C",5,"KLF4",49
"plate_5_179","KLF4_49",465,134,0.638036809815951,"AG1478",56,"AG1478_56","plate_5",179,"C",5,"KLF4",49
"plate_6_179","KLF4_49",314,58,0.171779141104294,"AG1478",57,"AG1478_57","plate_6",179,"C",5,"KLF4",49
"plate_5_153","KLF4_49",600,72,0.257668711656442,"vehicle",32,"vehicle_32","plate_5",153,"A",3,"KLF4",49
"plate_6_153","KLF4_49",579,193,1,"AG1478",58,"AG1478_58","plate_6",153,"A",3,"KLF4",49
"plate_1_175","KLF4_49",129,49,0.116564417177914,"AG1478",59,"AG1478_59","plate_1",175,"C",1,"KLF4",49
"plate_2_175","KLF4_49",210,49,0.116564417177914,"AG1478",60,"AG1478_60","plate_2",175,"C",1,"KLF4",49
"plate_3_175","KLF4_49",143,56,0.159509202453988,"AG1478",61,"AG1478_61","plate_3",175,"C",1,"KLF4",49
"plate_5_175","KLF4_49",104,51,0.128834355828221,"vehicle",33,"vehicle_33","plate_5",175,"C",1,"KLF4",49
"plate_3_237","KLF4_49",281,60,0.184049079754601,"vehicle",34,"vehicle_34","plate_3",237,"H",3,"KLF4",49
"plate_4_237","KLF4_49",360,64,0.208588957055215,"AG1478",62,"AG1478_62","plate_4",237,"H",3,"KLF4",49
"plate_6_237","KLF4_49",120,43,0.0797546012269939,"AG1478",63,"AG1478_63","plate_6",237,"H",3,"KLF4",49
"plate_3_182","KLF4_49",320,71,0.251533742331288,"vehicle",35,"vehicle_35","plate_3",182,"C",8,"KLF4",49
"plate_5_182","KLF4_49",376,50,0.122699386503067,"vehicle",36,"vehicle_36","plate_5",182,"C",8,"KLF4",49
"plate_1_222","KLF4_49",117,47,0.104294478527607,"AG1478",64,"AG1478_64","plate_1",222,"F",12,"KLF4",49
"plate_2_222","KLF4_49",83,59,0.177914110429448,"AG1478",65,"AG1478_65","plate_2",222,"F",12,"KLF4",49
"plate_4_222","KLF4_49",85,55,0.153374233128834,"AG1478",66,"AG1478_66","plate_4",222,"F",12,"KLF4",49
"plate_5_222","KLF4_49",262,63,0.202453987730061,"vehicle",37,"vehicle_37","plate_5",222,"F",12,"KLF4",49
"plate_2_221","KLF4_49",196,76,0.282208588957055,"AG1478",67,"AG1478_67","plate_2",221,"F",11,"KLF4",49
"plate_1_213","KLF4_49",430,58,0.171779141104294,"vehicle",38,"vehicle_38","plate_1",213,"F",3,"KLF4",49
"plate_3_213","KLF4_49",820,52,0.134969325153374,"vehicle",39,"vehicle_39","plate_3",213,"F",3,"KLF4",49
"plate_5_213","KLF4_49",117,58,0.171779141104294,"AG1478",68,"AG1478_68","plate_5",213,"F",3,"KLF4",49
"plate_6_213","KLF4_49",101,44,0.0858895705521472,"AG1478",69,"AG1478_69","plate_6",213,"F",3,"KLF4",49
"plate_2_235","KLF4_49",313,45,0.0920245398773006,"vehicle",40,"vehicle_40","plate_2",235,"H",1,"KLF4",49
"plate_6_235","KLF4_49",250,74,0.269938650306748,"AG1478",70,"AG1478_70","plate_6",235,"H",1,"KLF4",49
"plate_1_176","KLF4_49",163,62,0.196319018404908,"AG1478",71,"AG1478_71","plate_1",176,"C",2,"KLF4",49
"plate_2_176","KLF4_49",141,78,0.294478527607362,"AG1478",72,"AG1478_72","plate_2",176,"C",2,"KLF4",49
"plate_3_176","KLF4_49",243,76,0.282208588957055,"vehicle",41,"vehicle_41","plate_3",176,"C",2,"KLF4",49
"plate_5_176","KLF4_49",194,63,0.202453987730061,"AG1478",73,"AG1478_73","plate_5",176,"C",2,"KLF4",49
"plate_1_231","KLF4_49",155,44,0.0858895705521472,"AG1478",74,"AG1478_74","plate_1",231,"G",9,"KLF4",49
"plate_2_231","KLF4_49",128,66,0.220858895705521,"AG1478",75,"AG1478_75","plate_2",231,"G",9,"KLF4",49
"plate_3_231","KLF4_49",383,49,0.116564417177914,"vehicle",42,"vehicle_42","plate_3",231,"G",9,"KLF4",49
