sample_id	ab_id	treatment	ab_count_raw	ab_count_subsampled	ab_count_clr	uniquenr	treatment_uniquenr	sample_folder	well_name	plate_row	plate_column	ab_name	ab_barcode	normfactor	lib_size	ab_count_tmm
plate_5_233	EGFR-p_AF1095_92	AG1478	81	32	-0.28080417674008196	160	AG1478_160	plate_5	233	G	11	EGFR-p_AF1095	92	0.9552181674461278	21138	0.004133078647285359
plate_3_242	EGFR-p_AF1095_92	AG1478	100	25	-0.5594411117617781	161	AG1478_161	plate_3	242	H	8	EGFR-p_AF1095	92	0.9918013310569894	33742	0.003045799859616413
plate_1_234	EGFR-p_AF1095_92	vehicle	129	22	-0.5974742013269454	116	vehicle_116	plate_1	234	G	12	EGFR-p_AF1095	92	1.0392755721538987	43677	0.002765664804852676
plate_2_234	EGFR-p_AF1095_92	vehicle	149	34	-0.4989925270614437	117	vehicle_117	plate_2	234	G	12	EGFR-p_AF1095	92	1.2079667130677156	42149	0.0030074755328473157
plate_3_234	EGFR-p_AF1095_92	AG1478	82	20	-0.7410590205283167	162	AG1478_162	plate_3	234	G	12	EGFR-p_AF1095	92	1.0860289978542237	30489	0.0025340836409917197
plate_2_193	EGFR-p_AF1095_92	vehicle	143	30	-0.5690673267888275	118	vehicle_118	plate_2	193	D	7	EGFR-p_AF1095	92	0.9764077906318279	49364	0.0030478481407687718
plate_4_193	EGFR-p_AF1095_92	AG1478	129	40	-0.28747230510966215	163	AG1478_163	plate_4	193	D	7	EGFR-p_AF1095	92	1.1068472291403284	32362	0.0034660204910875797
plate_5_193	EGFR-p_AF1095_92	AG1478	53	28	-0.6846803704492985	164	AG1478_164	plate_5	193	D	7	EGFR-p_AF1095	92	0.9494825741738525	21578	0.0027083584009480076
plate_1_171	IKB-a-p_23	vehicle	168	62	0.01317269841221779	1	vehicle_1	plate_1	171	B	9	IKB-a-p	23	1.1679350240576052	27722	0.004820049413367635
plate_5_171	IKB-a-p_23	vehicle	359	55	-0.0670473485124754	2	vehicle_2	plate_5	171	B	9	IKB-a-p	23	0.916192047803696	81732	0.004985906441829554
plate_6_171	IKB-a-p_23	vehicle	348	56	0.01804925026140225	3	vehicle_3	plate_6	171	B	9	IKB-a-p	23	0.9837182014033179	67184	0.004983333458831532
plate_1_169	IKB-a-p_23	vehicle	234	81	0.17082684976409812	4	vehicle_4	plate_1	169	B	7	IKB-a-p	23	1.19386667315798	31422	0.0058689847696125645
plate_2_169	IKB-a-p_23	AG1478	100	34	-0.3942911455666067	1	AG1478_1	plate_2	169	B	7	IKB-a-p	23	0.8201063538193758	32438	0.003556537598299564
plate_4_169	IKB-a-p_23	AG1478	144	60	0.15423605416375885	2	AG1478_2	plate_4	169	B	7	IKB-a-p	23	1.058032867273368	23934	0.005881403614087999
plate_6_169	IKB-a-p_23	vehicle	117	48	-0.09697474833131724	5	vehicle_5	plate_6	169	B	7	IKB-a-p	23	0.998625331261543	25218	0.004363726126256068
plate_4_172	IKB-a-p_23	AG1478	217	49	0.02269423737200604	3	AG1478_3	plate_4	172	B	10	IKB-a-p	23	1.1263948459319442	38559	0.005191104582730519
plate_5_172	IKB-a-p_23	AG1478	105	39	-0.08353036692022098	4	AG1478_4	plate_5	172	B	10	IKB-a-p	23	0.9204271894506102	24196	0.00490643433716821
plate_1_186	IKB-a-p_23	AG1478	432	52	0.0396208654890815	5	AG1478_5	plate_1	186	C	12	IKB-a-p	23	1.1844349546157829	72054	0.004693170254698624
plate_3_186	IKB-a-p_23	AG1478	191	32	-0.02684114385323433	6	AG1478_6	plate_3	186	C	12	IKB-a-p	23	0.9364351804488733	38987	0.005698476783278504
plate_5_186	IKB-a-p_23	AG1478	205	56	0.17366454238891826	7	AG1478_7	plate_5	186	C	12	IKB-a-p	23	1.0643339958956912	32034	0.0062043440551965735
plate_1_156	IKB-a-p_23	AG1478	167	59	0.08844833763641091	8	AG1478_8	plate_1	156	A	6	IKB-a-p	23	1.0395958042583213	27757	0.005418605792792446
plate_3_156	IKB-a-p_23	AG1478	90	40	-0.10229516932680838	9	AG1478_9	plate_3	156	A	6	IKB-a-p	23	1.0144870025297454	20079	0.004885148357005689
plate_4_156	IKB-a-p_23	vehicle	383	46	-0.05411687804660392	6	vehicle_6	plate_4	156	A	6	IKB-a-p	23	1.0789173923637059	73841	0.005002294750197046
plate_5_156	IKB-a-p_23	AG1478	203	56	0.07457921559047875	10	AG1478_10	plate_5	156	A	6	IKB-a-p	23	1.0208700899451766	36542	0.005633393307378738
plate_1_154	IKB-a-p_23	AG1478	390	86	0.35450589987740244	11	AG1478_11	plate_1	154	A	4	IKB-a-p	23	1.0476056452143425	50323	0.0070290203259457725
plate_2_154	IKB-a-p_23	AG1478	96	53	0.1383798079126919	12	AG1478_12	plate_2	154	A	4	IKB-a-p	23	1.1142445473271665	15323	0.005420233841073424
plate_4_154	IKB-a-p_23	AG1478	145	62	0.18400519469988463	13	AG1478_13	plate_4	154	A	4	IKB-a-p	23	1.1211637407762263	21495	0.006211607953313603
plate_5_154	IKB-a-p_23	vehicle	257	42	-0.01218735627852929	7	vehicle_7	plate_5	154	A	4	IKB-a-p	23	0.9955846247311162	49499	0.005406760717434762
plate_1_155	IKB-a-p_23	AG1478	308	67	0.3680798064280788	14	AG1478_14	plate_1	155	A	5	IKB-a-p	23	0.9999192279704314	39839	0.007363002316825896
plate_2_155	IKB-a-p_23	vehicle	201	52	-0.0868083281544374	8	vehicle_8	plate_2	155	A	5	IKB-a-p	23	1.0782025467636651	39249	0.004547218078852719
plate_6_155	IKB-a-p_23	AG1478	258	76	0.35977169716200397	15	AG1478_15	plate_6	155	A	5	IKB-a-p	23	1.0165276890722055	34234	0.007131630142343364
plate_1_174	IKB-a-p_23	vehicle	165	79	0.3439575840992264	9	vehicle_9	plate_1	174	B	12	IKB-a-p	23	1.0063449775501971	21545	0.0072413635411240455
plate_3_174	IKB-a-p_23	AG1478	299	53	0.11843789678119077	16	AG1478_16	plate_3	174	B	12	IKB-a-p	23	1.0148468996170568	49639	0.006402228944980142
plate_5_174	IKB-a-p_23	AG1478	158	52	0.15607510043718342	17	AG1478_17	plate_5	174	B	12	IKB-a-p	23	1.080211534734112	24155	0.0062470878967398205
plate_1_183	IKB-a-p_23	AG1478	109	36	-0.05915574690458491	18	AG1478_18	plate_1	183	C	9	IKB-a-p	23	0.8850425894268982	25395	0.00448095153407113
plate_2_183	IKB-a-p_23	AG1478	144	65	0.43458779701544703	19	AG1478_19	plate_2	183	C	9	IKB-a-p	23	0.9025223410597475	20231	0.007684060099727253
plate_5_183	IKB-a-p_23	AG1478	85	72	0.30360387410284684	20	AG1478_20	plate_5	183	C	9	IKB-a-p	23	1.1028913892178196	11794	0.006726401230616092
plate_6_183	IKB-a-p_23	AG1478	89	34	-0.27005626217804934	21	AG1478_21	plate_6	183	C	9	IKB-a-p	23	0.8476129490314375	27069	0.0035968001879994457
plate_2_151	IKB-a-p_23	AG1478	141	63	0.25069425751268604	22	AG1478_22	plate_2	151	A	1	IKB-a-p	23	0.9473553288416148	22225	0.006494263389106115
plate_5_151	IKB-a-p_23	AG1478	164	72	0.23848601082709653	23	AG1478_23	plate_5	151	A	1	IKB-a-p	23	1.174495483413016	22724	0.006336509726449679
plate_6_151	IKB-a-p_23	AG1478	174	35	0.0489097566024359	24	AG1478_24	plate_6	151	A	1	IKB-a-p	23	0.8912307531240605	37497	0.004924496403995418
plate_1_190	IKB-a-p_23	vehicle	425	37	-0.1045294893972084	10	vehicle_10	plate_1	190	D	4	IKB-a-p	23	0.8760574349538527	101476	0.0044119767798376655
plate_2_190	IKB-a-p_23	AG1478	89	47	-0.07678894431156813	25	AG1478_25	plate_2	190	D	4	IKB-a-p	23	1.0374017018981692	17171	0.004793795901830936
plate_4_190	IKB-a-p_23	AG1478	315	71	0.3096958209175469	26	AG1478_26	plate_4	190	D	4	IKB-a-p	23	1.030272953278589	41306	0.007596796690948538
plate_1_173	IKB-a-p_23	AG1478	143	50	0.23896394047794267	27	AG1478_27	plate_1	173	B	11	IKB-a-p	23	0.8521957338141811	24331	0.0065278868200622535
plate_2_173	IKB-a-p_23	vehicle	133	46	-0.08163159513373053	11	vehicle_11	plate_2	173	B	11	IKB-a-p	23	0.9493632418624456	29662	0.0045205171962468755
plate_3_173	IKB-a-p_23	vehicle	212	60	0.3041280521959431	12	vehicle_12	plate_3	173	B	11	IKB-a-p	23	0.9375114226048781	31944	0.007545829921793988
plate_5_173	IKB-a-p_23	vehicle	109	58	-0.09208022178695607	13	vehicle_13	plate_5	173	B	11	IKB-a-p	23	1.0748185609662877	22116	0.0047771897611054315
plate_6_173	IKB-a-p_23	AG1478	110	62	0.1911201385854362	28	AG1478_28	plate_6	173	B	11	IKB-a-p	23	1.0083872788081056	17077	0.006105632194045679
plate_1_187	IKB-a-p_23	AG1478	465	144	0.8282416401681081	29	AG1478_29	plate_1	187	D	1	IKB-a-p	23	1.0897777595641376	37845	0.010905999207293451
plate_2_187	IKB-a-p_23	vehicle	268	68	0.04023755194620015	14	vehicle_14	plate_2	187	D	1	IKB-a-p	23	1.0269182368348022	47562	0.005284556678937951
plate_3_187	IKB-a-p_23	vehicle	267	47	-0.08895800360809947	15	vehicle_15	plate_3	187	D	1	IKB-a-p	23	1.005076092765673	57046	0.00512365617083724
plate_4_187	IKB-a-p_23	vehicle	219	42	-0.13375288347941972	16	vehicle_16	plate_4	187	D	1	IKB-a-p	23	0.9226672407474039	50636	0.004882346396116316
plate_5_187	IKB-a-p_23	AG1478	251	58	0.1936640557475613	30	AG1478_30	plate_5	187	D	1	IKB-a-p	23	1.0197631355854004	40182	0.006317228846063276
plate_6_187	IKB-a-p_23	vehicle	178	43	-0.15599590055658474	17	vehicle_17	plate_6	187	D	1	IKB-a-p	23	0.9788465801643004	36998	0.00463283711839828
plate_1_178	IKB-a-p_23	AG1478	150	60	0.02938315994732665	31	AG1478_31	plate_1	178	C	4	IKB-a-p	23	1.2467814728786966	23847	0.004676329721056384
plate_2_178	IKB-a-p_23	AG1478	183	54	0.1262076125615712	32	AG1478_32	plate_2	178	C	4	IKB-a-p	23	1.046203169346576	31615	0.005330268441016102
plate_1_168	IKB-a-p_23	AG1478	289	72	0.30954261794622084	33	AG1478_33	plate_1	168	B	6	IKB-a-p	23	1.0792338117959859	39443	0.006420362473538278
plate_4_168	IKB-a-p_23	vehicle	263	42	-0.2737525528273279	18	vehicle_18	plate_4	168	B	6	IKB-a-p	23	1.1381426057861792	59961	0.004048673414713916
plate_5_168	IKB-a-p_23	AG1478	185	76	0.3821352578379882	34	AG1478_34	plate_5	168	B	6	IKB-a-p	23	1.0490008499816428	22872	0.007902373649658396
plate_2_185	IKB-a-p_23	AG1478	143	68	0.3313689096574439	35	AG1478_35	plate_2	185	C	11	IKB-a-p	23	0.9625935295330744	20671	0.006984242615078407
plate_3_185	IKB-a-p_23	vehicle	257	52	0.06380061188670538	19	vehicle_19	plate_3	185	C	11	IKB-a-p	23	1.0472045368836018	43900	0.006057186561206878
plate_4_185	IKB-a-p_23	AG1478	347	59	0.0832407113703093	36	AG1478_36	plate_4	185	C	11	IKB-a-p	23	1.1567208377389837	51681	0.005999433683149857
plate_5_185	IKB-a-p_23	AG1478	174	62	0.09642947137755442	37	AG1478_37	plate_5	185	C	11	IKB-a-p	23	1.099232231330606	27986	0.0058478347827539455
plate_5_157	IKB-a-p_23	vehicle	173	43	0.08953688752507638	20	vehicle_20	plate_5	157	A	7	IKB-a-p	23	0.9483182625578842	31625	0.005960191074822697
plate_4_181	IKB-a-p_23	vehicle	473	30	-0.19844340956064063	21	vehicle_21	plate_4	181	C	7	IKB-a-p	23	0.9292876923200699	116726	0.004555435195092722
plate_5_181	IKB-a-p_23	AG1478	85	72	0.21919608264240953	38	AG1478_38	plate_5	181	C	7	IKB-a-p	23	1.122174390373142	12279	0.006360437548433265
plate_1_177	IKB-a-p_23	AG1478	158	59	0.2947092349061986	39	AG1478_39	plate_1	177	C	3	IKB-a-p	23	0.9586664280287651	23696	0.006586538597832132
plate_6_177	IKB-a-p_23	AG1478	302	178	1.2309048800402804	40	AG1478_40	plate_6	177	C	3	IKB-a-p	23	1.0659259410393689	15588	0.017893428045001703
plate_2_166	IKB-a-p_23	AG1478	223	63	0.4367494285632336	41	AG1478_41	plate_2	166	B	4	IKB-a-p	23	0.981332587234153	29413	0.007523412138077504
plate_3_166	IKB-a-p_23	vehicle	148	59	0.0739447085959748	22	vehicle_22	plate_3	166	B	4	IKB-a-p	23	1.028351085941911	25970	0.0060086293407494796
plate_2_167	IKB-a-p_23	AG1478	103	39	0.06887433524332476	42	AG1478_42	plate_2	167	B	5	IKB-a-p	23	0.9068236331267904	21258	0.005140591804675674
plate_3_167	IKB-a-p_23	AG1478	75	33	-0.2647391585365728	43	AG1478_43	plate_3	167	B	5	IKB-a-p	23	0.8800198263376441	20558	0.004612466403800319
plate_4_167	IKB-a-p_23	AG1478	169	68	0.0851329879697742	44	AG1478_44	plate_4	167	B	5	IKB-a-p	23	1.0712580647326313	29459	0.0055500507901206884
plate_6_167	IKB-a-p_23	AG1478	197	57	0.08185072031619978	45	AG1478_45	plate_6	167	B	5	IKB-a-p	23	1.0283542084926676	32977	0.005526943138043035
plate_1_192	IKB-a-p_23	vehicle	213	40	-0.14811758134148612	23	vehicle_23	plate_1	192	D	6	IKB-a-p	23	0.9515302780837223	46182	0.004478385445106682
plate_2_192	IKB-a-p_23	vehicle	251	65	0.08612987454908971	24	vehicle_24	plate_2	192	D	6	IKB-a-p	23	1.108889917310961	39901	0.005470360623300856
plate_3_192	IKB-a-p_23	AG1478	101	43	-0.21607579290668344	46	AG1478_46	plate_3	192	D	6	IKB-a-p	23	1.0951080709700247	23414	0.004405886548498675
plate_4_192	IKB-a-p_23	AG1478	218	66	0.5095438149907219	47	AG1478_47	plate_4	192	D	6	IKB-a-p	23	1.0460711840964194	24429	0.008725660464627015
plate_1_188	IKB-a-p_23	AG1478	345	61	0.2896138813101068	48	AG1478_48	plate_1	188	D	2	IKB-a-p	23	0.9198307721861241	51318	0.0069399819779775345
plate_2_188	IKB-a-p_23	AG1478	87	33	-0.15146136957305956	49	AG1478_49	plate_2	188	D	2	IKB-a-p	23	0.9577468813533035	21317	0.0040588109759584845
plate_4_188	IKB-a-p_23	AG1478	178	71	0.2523178523156151	50	AG1478_50	plate_4	188	D	2	IKB-a-p	23	1.0154995129658644	26160	0.006895292270769953
plate_5_188	IKB-a-p_23	AG1478	309	69	0.3035542845367898	51	AG1478_51	plate_5	188	D	2	IKB-a-p	23	0.9428175377703897	48540	0.006943688797722064
plate_1_191	IKB-a-p_23	vehicle	252	33	-0.20834521496411096	25	vehicle_25	plate_1	191	D	5	IKB-a-p	23	0.8587676707017777	67450	0.003981797396630949
plate_3_191	IKB-a-p_23	vehicle	359	44	-0.18018703919073784	26	vehicle_26	plate_3	191	D	5	IKB-a-p	23	0.8598099679860952	94359	0.0048918139668334085
plate_4_191	IKB-a-p_23	vehicle	111	46	-0.2518308459121501	27	vehicle_27	plate_4	191	D	5	IKB-a-p	23	0.9501525269794507	28967	0.004227844884556849
plate_6_191	IKB-a-p_23	vehicle	233	42	-0.06474062385337565	28	vehicle_28	plate_6	191	D	5	IKB-a-p	23	0.8893217664696776	54333	0.0045398641433922705
plate_1_189	IKB-a-p_23	AG1478	316	122	0.7630718499894069	52	AG1478_52	plate_1	189	D	3	IKB-a-p	23	1.0482463078539412	25616	0.01139952471491006
plate_3_184	IKB-a-p_23	vehicle	188	55	-0.05946256016537177	29	vehicle_29	plate_3	184	C	10	IKB-a-p	23	1.0021685782535872	36687	0.005580203474211833
plate_2_170	IKB-a-p_23	vehicle	113	44	0.04395098732678448	30	vehicle_30	plate_2	170	B	8	IKB-a-p	23	0.917346284266218	22605	0.0052468067736958675
plate_3_170	IKB-a-p_23	AG1478	98	54	-0.00358439265678622	53	AG1478_53	plate_3	170	B	8	IKB-a-p	23	1.0174049080559573	18506	0.005671848643174373
plate_1_179	IKB-a-p_23	vehicle	622	66	0.11500245607076476	31	vehicle_31	plate_1	179	C	5	IKB-a-p	23	0.9845297979523473	101600	0.005849504806079992
plate_2_179	IKB-a-p_23	AG1478	332	69	0.33487376577770167	54	AG1478_54	plate_2	179	C	5	IKB-a-p	23	1.0521005269662331	43286	0.007087606327601657
plate_4_179	IKB-a-p_23	AG1478	185	69	0.1752423690750824	55	AG1478_55	plate_4	179	C	5	IKB-a-p	23	0.975006357359101	29003	0.006737027263231027
plate_5_179	IKB-a-p_23	AG1478	202	54	-0.1877534337909967	56	AG1478_56	plate_5	179	C	5	IKB-a-p	23	1.267192657069371	36371	0.004574528667888676
plate_6_179	IKB-a-p_23	AG1478	369	58	0.1773515907715728	57	AG1478_57	plate_6	179	C	5	IKB-a-p	23	0.9755233007679965	62488	0.005771094882109912
plate_5_153	IKB-a-p_23	vehicle	508	73	0.2396008733547248	32	vehicle_32	plate_5	153	A	3	IKB-a-p	23	1.0504775726245477	75009	0.006638797544005815
plate_6_153	IKB-a-p_23	AG1478	314	99	0.11667972301039596	58	AG1478_58	plate_6	153	A	3	IKB-a-p	23	1.5824389125930993	32293	0.005862406022404421
plate_1_175	IKB-a-p_23	AG1478	120	44	0.08198604454881675	59	AG1478_59	plate_1	175	C	1	IKB-a-p	23	0.9173790215205901	22974	0.005324976372020041
plate_2_175	IKB-a-p_23	AG1478	247	79	0.539970302362363	60	AG1478_60	plate_2	175	C	1	IKB-a-p	23	0.9842304595306326	29553	0.00828928487577918
plate_3_175	IKB-a-p_23	AG1478	132	54	0.2058356232849965	61	AG1478_61	plate_3	175	C	1	IKB-a-p	23	0.8876394955726866	23324	0.006842655215855622
plate_5_175	IKB-a-p_23	vehicle	61	30	-0.3485460603740913	33	vehicle_33	plate_5	175	C	1	IKB-a-p	23	0.7711858720469643	20022	0.004142312539766765
plate_3_237	IKB-a-p_23	vehicle	173	29	-0.2428719426476853	34	vehicle_34	plate_3	237	H	3	IKB-a-p	23	0.8697427462585285	48986	0.004527396639679968
plate_4_237	IKB-a-p_23	AG1478	273	71	0.01078322649920604	62	AG1478_62	plate_4	237	H	3	IKB-a-p	23	1.1752340846065072	43687	0.005512101635495025
plate_6_237	IKB-a-p_23	AG1478	145	48	0.08300856461455197	63	AG1478_63	plate_6	237	H	3	IKB-a-p	23	1.0045686575034065	27485	0.004969408386911735
plate_3_182	IKB-a-p_23	vehicle	191	38	-0.0771774140688466	35	vehicle_35	plate_3	182	C	8	IKB-a-p	23	0.7757871391561878	47416	0.005659234092737513
plate_5_182	IKB-a-p_23	vehicle	352	56	0.13167477676128758	36	vehicle_36	plate_5	182	C	8	IKB-a-p	23	0.9719219133891216	61808	0.006051291724083775
plate_1_222	IKB-a-p_23	AG1478	197	86	0.562921605824835	64	AG1478_64	plate_1	222	F	12	IKB-a-p	23	0.9620986382702543	21103	0.009334179536575343
plate_2_222	IKB-a-p_23	AG1478	113	77	0.5537684652780781	65	AG1478_65	plate_2	222	F	12	IKB-a-p	23	1.090102765859866	12152	0.00832778702779489
plate_4_222	IKB-a-p_23	AG1478	135	68	0.30732431874397825	66	AG1478_66	plate_4	222	F	12	IKB-a-p	23	1.0390424033507557	18459	0.007233562219106748
plate_5_222	IKB-a-p_23	vehicle	168	48	-0.2167286746215531	37	vehicle_37	plate_5	222	F	12	IKB-a-p	23	0.9450384430196755	43020	0.0043239869860326715
plate_2_221	IKB-a-p_23	AG1478	230	88	0.47043731516760445	67	AG1478_67	plate_2	221	F	11	IKB-a-p	23	1.0397159340582955	26571	0.008122910383044015
plate_1_213	IKB-a-p_23	vehicle	250	35	-0.16735024433451162	38	vehicle_38	plate_1	213	F	3	IKB-a-p	23	0.81620040811317	69407	0.004044321032403617
plate_3_213	IKB-a-p_23	vehicle	486	44	-0.2182426863232871	39	vehicle_39	plate_3	213	F	3	IKB-a-p	23	0.8712054324039047	129851	0.004762921730659826
plate_5_213	IKB-a-p_23	AG1478	127	53	0.09945068138975176	68	AG1478_68	plate_5	213	F	3	IKB-a-p	23	0.9505971524135756	23268	0.005933511498764679
plate_6_213	IKB-a-p_23	AG1478	134	67	0.20842313717251493	69	AG1478_69	plate_6	213	F	3	IKB-a-p	23	0.9940422718095139	22007	0.005843261877971849
plate_2_235	IKB-a-p_23	vehicle	243	47	0.01643309186503483	40	vehicle_40	plate_2	235	H	1	IKB-a-p	23	0.8341740578026339	52292	0.005368266554065223
plate_6_235	IKB-a-p_23	AG1478	245	72	0.3208546069206202	70	AG1478_70	plate_6	235	H	1	IKB-a-p	23	1.056734788321084	30168	0.007402967767348699
plate_1_176	IKB-a-p_23	AG1478	181	82	0.4844572842270489	71	AG1478_71	plate_1	176	C	2	IKB-a-p	23	0.9034805981151497	22849	0.008399098656650809
plate_2_176	IKB-a-p_23	AG1478	175	105	0.8309071345002232	72	AG1478_72	plate_2	176	C	2	IKB-a-p	23	1.09316156677205	15616	0.010048924787358164
plate_3_176	IKB-a-p_23	vehicle	168	46	0.2620435194460944	41	vehicle_41	plate_3	176	C	2	IKB-a-p	23	0.7544980970290309	32186	0.007384918001305507
plate_5_176	IKB-a-p_23	AG1478	122	46	0.02993742404108879	73	AG1478_73	plate_5	176	C	2	IKB-a-p	23	0.8929041955835842	25693	0.005509610031951156
plate_1_231	IKB-a-p_23	AG1478	87	31	-0.5123767082153581	74	AG1478_74	plate_1	231	G	9	IKB-a-p	23	1.0022783504549824	29891	0.0025352189128888393
plate_2_231	IKB-a-p_23	AG1478	116	57	0.2626662041723673	75	AG1478_75	plate_2	231	G	9	IKB-a-p	23	1.0104387354814457	17643	0.006304429441095576
plate_3_231	IKB-a-p_23	vehicle	344	47	-0.01506302093794431	42	vehicle_42	plate_3	231	G	9	IKB-a-p	23	0.9779641784536073	65709	0.005820026251641417
plate_5_231	IKB-a-p_23	vehicle	260	65	0.12068745799322932	43	vehicle_43	plate_5	231	G	9	IKB-a-p	23	0.9799915881966074	44953	0.006093616660499556
plate_6_231	IKB-a-p_23	vehicle	191	42	0.0015542837995186	44	vehicle_44	plate_6	231	G	9	IKB-a-p	23	0.9798447392338595	38055	0.004840088842721559
plate_1_205	IKB-a-p_23	vehicle	208	52	-0.11629924016642867	45	vehicle_45	plate_1	205	E	7	IKB-a-p	23	1.1459030726625665	40071	0.004161125174543037
plate_2_205	IKB-a-p_23	AG1478	95	63	0.3507235570946454	76	AG1478_76	plate_2	205	E	7	IKB-a-p	23	0.931833575652132	14279	0.006937331112578725
plate_6_205	IKB-a-p_23	vehicle	71	46	-0.19570900260517643	46	vehicle_46	plate_6	205	E	7	IKB-a-p	23	1.0325854386892503	15958	0.0040265720755503845
plate_1_241	IKB-a-p_23	AG1478	278	74	0.28911976183563315	77	AG1478_77	plate_1	241	H	7	IKB-a-p	23	1.1304518152619714	35253	0.006607102443581745
plate_4_241	IKB-a-p_23	AG1478	162	46	-0.02713062131055821	78	AG1478_78	plate_4	241	H	7	IKB-a-p	23	0.9968215972786195	30567	0.005511596163924217
plate_6_241	IKB-a-p_23	AG1478	221	59	0.05420804785951283	79	AG1478_79	plate_6	241	H	7	IKB-a-p	23	1.0369727167014584	37939	0.005335244370213566
plate_3_206	IKB-a-p_23	vehicle	341	49	0.16789239088943295	47	vehicle_47	plate_3	206	E	8	IKB-a-p	23	0.8468583270876626	66302	0.006540052829125818
plate_5_206	IKB-a-p_23	AG1478	130	54	0.14222834010690466	80	AG1478_80	plate_5	206	E	8	IKB-a-p	23	1.0383717943276438	21235	0.006087448618698928
plate_3_216	IKB-a-p_23	AG1478	213	29	-0.12851600192626655	81	AG1478_81	plate_3	216	F	6	IKB-a-p	23	0.829881675209752	53311	0.005281310258712803
plate_1_165	IKB-a-p_23	vehicle	462	36	-0.05569942582485954	48	vehicle_48	plate_1	165	B	3	IKB-a-p	23	0.9010847021945124	108236	0.004368273586240385
plate_5_165	IKB-a-p_23	vehicle	448	57	-0.0094528067898123	49	vehicle_49	plate_5	165	B	3	IKB-a-p	23	0.9702371778166762	90538	0.005291698831512102
plate_1_230	IKB-a-p_23	vehicle	319	37	-0.1476490064614131	50	vehicle_50	plate_1	230	G	8	IKB-a-p	23	0.8279641623769222	75822	0.0047126661992001415
plate_2_230	IKB-a-p_23	AG1478	281	58	0.31007643635836324	82	AG1478_82	plate_2	230	G	8	IKB-a-p	23	0.9549365898813216	39603	0.007227762603600904
plate_4_230	IKB-a-p_23	AG1478	249	37	-0.03884250531807343	83	AG1478_83	plate_4	230	G	8	IKB-a-p	23	1.0299069570305863	48500	0.005179800637072592
plate_1_203	IKB-a-p_23	vehicle	164	49	-0.03274780784377462	51	vehicle_51	plate_1	203	E	5	IKB-a-p	23	0.9882686556514528	32264	0.004774663816057707
plate_2_203	IKB-a-p_23	vehicle	168	59	0.06732646207454351	52	vehicle_52	plate_2	203	E	5	IKB-a-p	23	1.1395045636160608	26984	0.00526120842347299
plate_5_203	IKB-a-p_23	AG1478	117	58	0.11819976172997038	84	AG1478_84	plate_5	203	E	5	IKB-a-p	23	1.0452626950746668	19261	0.006003121077206766
plate_3_209	IKB-a-p_23	vehicle	250	45	-0.09241743435047668	53	vehicle_53	plate_3	209	E	11	IKB-a-p	23	0.9133690052432726	58358	0.005157082507604484
plate_4_209	IKB-a-p_23	AG1478	189	46	-0.0110952752061797	85	AG1478_85	plate_4	209	E	11	IKB-a-p	23	1.0132742173676685	38449	0.005046070812097581
plate_5_209	IKB-a-p_23	vehicle	169	50	-0.15196919383222607	54	vehicle_54	plate_5	209	E	11	IKB-a-p	23	1.018355422463667	37047	0.004671259102315703
plate_5_240	IKB-a-p_23	vehicle	138	49	-0.23057186394416984	55	vehicle_55	plate_5	240	H	6	IKB-a-p	23	1.2610563852449819	27951	0.004106849638562205
plate_4_223	IKB-a-p_23	AG1478	251	48	0.17613185916736906	86	AG1478_86	plate_4	223	G	1	IKB-a-p	23	1.0860292786347399	38856	0.006142907265616689
plate_2_236	IKB-a-p_23	AG1478	100	37	-0.18346819129498823	87	AG1478_87	plate_2	236	H	2	IKB-a-p	23	0.8972277762644826	25572	0.004155963206045878
plate_4_236	IKB-a-p_23	vehicle	129	104	0.3383208611755748	56	vehicle_56	plate_4	236	H	2	IKB-a-p	23	1.4795187527813445	12104	0.007398310564764193
plate_5_236	IKB-a-p_23	AG1478	175	83	0.4704684541233801	88	AG1478_88	plate_5	236	H	2	IKB-a-p	23	1.029916477855521	21131	0.00823282002601037
plate_1_159	IKB-a-p_23	AG1478	360	46	0.24049362151076004	89	AG1478_89	plate_1	159	A	9	IKB-a-p	23	0.9719759125381278	55862	0.006261519428382748
plate_2_159	IKB-a-p_23	vehicle	203	62	0.23676844301191743	57	vehicle_57	plate_2	159	A	9	IKB-a-p	23	0.9953061622198365	32505	0.006072153139769155
